Liam Hemsworth|Liam Hemsworth|http://ego.globo.com/famosos/tudo-sobre/liam-hemsworth.html|http://s2.glbimg.com/DWRo2__g079k04CAP5qlF8PHmvw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/11/19/000_apw1004871.jpg|Capricórnio|13 de Janeiro (25 anos)|NULL|NULL
Liam Payne|Liam James Payne|http://ego.globo.com/famosos/tudo-sobre/liam-payne.html|http://s2.glbimg.com/f43EP9AtCKPWyQEHfvH5laFt6Ig=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/06/05/liam_1.jpg|Virgem|29 de Agosto (21 anos)|NULL|NULL
Lilia Cabral|Lilia Cabral Bertolli|http://ego.globo.com/famosos/tudo-sobre/lilia-cabral.html|http://s2.glbimg.com/GAmaX8epI_xMUviFz0MNL8vPADY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/liliacabraltvglobo.jpg|Câncer|13 de Julho (57 anos)|NULL|Na TV Globo, atuou em novelas como “Corpo a Corpo”, “Vale Tudo”, “Tieta”, “Páginas da Vida”, “A Favorita” e “Fina Estampa”, entre outras. No teatro e no cinema, se destacou com a produção de “Divã”, que mais tarde foi adaptada também para a TV, como uma série semanal. É casada e tem uma filha, Giulia.
Lily Allen|Lily Rose Beatrice Allen|http://ego.globo.com/famosos/tudo-sobre/lily-allen.html|http://s2.glbimg.com/doCdrbaHusC4zuKf0_cnpXhHtaE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/lily-allen_reuters.jpg|Touro|02 de Maio (31 anos)|NULL|É responsável por sucessos como  as músicas &quot;Smile&quot;, &quot;The Fear&quot;, &quot;Fuck You&quot; e &quot;Not Fair&quot;, entre outras.
Lima Duarte|Lima Duarte|http://ego.globo.com/famosos/tudo-sobre/lima-duarte.html|http://s2.glbimg.com/5_PosTD9N1RM2PUBcBDiFpJ1_U4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/03/04/lima_duarte_2-2.jpg|Áries|29 de Março (85 anos)|NULL|NULL
Linda Evangelista|Linda Evangelista|http://ego.globo.com/famosos/tudo-sobre/linda-evangelista.html|http://s2.glbimg.com/v6dgcvZNZ71UIcekKMyk0xlI_YI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/09/21/000_dv1873095.jpg|Touro|10 de Maio (50 anos)|NULL|NULL
Lindsay Lohan|Lindsay Dee Lohan|http://ego.globo.com/famosos/tudo-sobre/lindsay-lohan.html|http://s2.glbimg.com/5UJjeY4xq2Qn486UfDEHnhp6Bkg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/lindsay-lohan_getty.jpg|Câncer|02 de Julho (28 anos)|NULL|Começou a carreira de atriz ainda criança, quando interpretou irmãs gêmeas no filme &quot;Operação Cupido&quot;. Desde então, atuou em diversos filmes ao longo da adolescência, sempre com altos e baixos. Já foi presa e internada em clínicas de reabilitação algumas vezes em decorrência de excessos causados por drogas e álcool. Em 2008 assumiu a bissexualidade e chegou a namorar a DJ Samatha Ronson por cerca de um ano.
Lionel Messi|Lionel Andrés Messi|http://ego.globo.com/famosos/tudo-sobre/lionel-messi.html|http://s2.glbimg.com/lzn2yNAJrj3Bl_d7gSW3otBQ9GY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/15/messi.jpg|Câncer|24 de Junho (27 anos)|NULL|Jogador de futebol da Seleção da Argentina
Lisa Kudrow|Lisa Valerie Kudrow|http://ego.globo.com/famosos/tudo-sobre/lisa-kudrow.html|http://s2.glbimg.com/ArJJGu4k7Y50nizmEsaS7a7UcUE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/06/20/000_146572632.jpg|Leão|30 de Julho (51 anos)|NULL|NULL
Lisandra Souto|Lisandra Souto|http://ego.globo.com/famosos/tudo-sobre/lisandra-souto.html|http://s2.glbimg.com/m-RNkM21VOb0qnDs89zSAOUcm_g=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/08/27/012.jpg|Áries|05 de Abril (40 anos)|NULL|NULL
Liv Tyler|Liv Rundgren Tyler|http://ego.globo.com/famosos/tudo-sobre/liv-tyler.html|http://s2.glbimg.com/sY_tL3ssnB4U9M_3cMLeJzfZsq4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/23/liv-tyler.jpg|Câncer|01 de Julho (37 anos)|NULL|NULL
Lívia Lemos|Lívia Lemos|http://ego.globo.com/famosos/tudo-sobre/livia-lemos.html|http://s2.glbimg.com/JMj1nIb8o4vTKwMxWI6L6bIfqnM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/04/18/livia_lemos_01.jpg|Aquário|03 de Fevereiro (32 anos)|NULL|NULL
Lívian Aragão|Lívian Taranto Aragão|http://ego.globo.com/famosos/tudo-sobre/livian-aragao.html|http://s2.glbimg.com/SEtN_K_mdIj3XhUlCZMOzcYpadY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/02/23/livian_aragao.jpg|Peixes|23 de Fevereiro (16 anos)|NULL|Atriz e filha do humorista Renato Aragão.
Lizi Benites|Elisiane Santa Helena Benites|http://ego.globo.com/famosos/tudo-sobre/lizi-benites.html|http://s2.glbimg.com/t0XqLGaQ9WrT3HQsgM2i9DjosH4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/11/29/lizibenites.jpg|Escorpião|29 de Outubro (35 anos)|NULL|NULL
Lola Benvenutti|Gabriela Natália Silva|http://ego.globo.com/famosos/tudo-sobre/lola-benvenutti.html|http://s2.glbimg.com/lIAqxS2zDKIEr3HyO4kviP7Jz1E=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/08/04/01.jpg|Sagitário|07 de Dezembro (22 anos)|NULL|NULL
Lorde|Ella Maria Lani Yelich-O&#39;Connor|http://ego.globo.com/famosos/tudo-sobre/lorde.html|http://s2.glbimg.com/I-q6N5pdHoHIH-HtaSs_8mb2TdI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/12/28/getty.jpg|Escorpião|07 de Novembro (18 anos)|NULL|NULL
Lorena Bueri|Lorena Louisy Silva Bueri|http://ego.globo.com/famosos/tudo-sobre/lorena-bueri.html|http://s2.glbimg.com/KjvWt-O1UIgGFA_jocCyQlBp7bI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/03/24/lorena_bueri_1.jpg|Leão|08 de Agosto (26 anos)|NULL|NULL
Lorenzo Martone|Lorenzo Martone|http://ego.globo.com/famosos/tudo-sobre/lorenzo-martone.html|http://s2.glbimg.com/ArimvRtuX2z1vkEOKQVRQSEVTmc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/04/02/466047194.jpg|Touro|14 de Maio (36 anos)|NULL|Empresário da indústria da moda.
Louis Tomlinson|Louis William Tomlinson|http://ego.globo.com/famosos/tudo-sobre/louis-tomlinson.html|http://s2.glbimg.com/UdFpWlSPsmquZ-KW6Hst2kYYiG8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/06/05/louis.jpg|Capricórnio|24 de Dezembro (23 anos)|NULL|Integrante da banda One Direction
Louise Cardoso|Louise Ferreira Cardoso|http://ego.globo.com/famosos/tudo-sobre/louise-cardoso.html|http://s2.glbimg.com/YOc3IyaDt281fllsfR6-CqzTraw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/04/29/asc_8041.jpg|Áries|17 de Abril (61 anos)|NULL|NULL
Louise D’Tuani|Louise D’Tuani Gomes Teixeira|http://ego.globo.com/famosos/tudo-sobre/louise-dtuani.html|http://s2.glbimg.com/pJFktLG7wiou01yj5fqNk_yFcoY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/01/22/img_0549.jpg|Áries|17 de Abril (26 anos)|Eduardo Sterblitch|NULL
Lourdes Maria|Lourdes Maria|http://ego.globo.com/famosos/tudo-sobre/lourdes-maria.html|http://s2.glbimg.com/d4UI_xMtLKdNnI0GsJNgexAOYdI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/04/06/bc4e4038bde311e3b19d0002c9d75eac_8.jpg|Libra|14 de Outubro (18 anos)|NULL|NULL
Lu Grimaldi|Maria Luísa Tisi|http://ego.globo.com/famosos/tudo-sobre/lu-grimaldi.html|http://s2.glbimg.com/X-vFbu4vgsT8pWygdNYxU5maZ3w=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/03/07/img_2903.jpg|Gêmeos|20 de Junho (60 anos)|NULL|NULL
Lua Blanco|Lua Maria Blanco|http://ego.globo.com/famosos/tudo-sobre/lua-blanco.html|http://s2.glbimg.com/gLJPB7Bk5EmOxzaSdeFQGp7EOtw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/01/14/mg_5582.jpg|Peixes|05 de Março (28 anos)|NULL|NULL
Luan Patricio|Luan Patricio|http://ego.globo.com/famosos/tudo-sobre/luan-patricio.html|http://s2.glbimg.com/zv7gWf0NiXpLis1RR9NJ-Dx6vgw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/04/13/luan-reproducao-face.jpg|Aquário|30 de Janeiro (24 anos)|NULL|Participante do BBB 15
Luan Santana|Luan Rafael Domingos Santana|http://ego.globo.com/famosos/tudo-sobre/luan-santana.html|http://s2.glbimg.com/GM5-3mqIEGfhquPzhJOfaVqrZtc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/luansantana_tvglobo.jpg|Peixes|13 de Março (24 anos)|NULL|Cantor sertanejo, iniciou a carreira ainda garoto e estourou em 2008, com as músicas “Tõ de Cara” e “Meteoro”. Em 2010, participou por uma semana da trama de “Malhação”. É um dos artistas que mais vende discos em todo o Brasil.
Luana Piovani|Luana Elídia Afonso Piovani|http://ego.globo.com/famosos/tudo-sobre/luana-piovani.html|http://s2.glbimg.com/BW5_S3FQlujpm94HY5on7rq031I=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/luana-piovani_tvglobo.jpg|Virgem|29 de Agosto (38 anos)|NULL|Estreou como atriz na TV Globo na minissérie “Sex Appeal”. No cinema, fez sucesso ao lado de Selton Mello em “A Mulher Invisível”. E no teatro, com com peças infantis, como “O Soldadinho e a Bailarina”. Namorou o ator Dado Dolabella, mas o relacionamento acabou de forma abrupta, após uma agressão de Dado, seu noivo, na época.
Luane Dias|Luane Dias da Silva|http://ego.globo.com/famosos/tudo-sobre/luane-dias.html|http://s2.glbimg.com/RpOrVZfgYPSi2BSp8OReDc-cPZI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/08/28/luane_dias_3.jpg|Aquário|28 de Janeiro (21 anos)|NULL|NULL
Lucas Lima|Lucas Scholles Lima|http://ego.globo.com/famosos/tudo-sobre/lucas-lima.html|http://s2.glbimg.com/difhObyNqGyejVWxGa3T7oqN9jw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/06/29/manu6057.jpg|Libra|11 de Outubro (32 anos)|Sandy|NULL
Lucas Lucco|Lucas Corrêa de Oliveira|http://ego.globo.com/famosos/tudo-sobre/lucas-lucco.html|http://s2.glbimg.com/EgA3oYTQbF_-e_FNTDXAmfoldTM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/04/08/q98a5522.jpg|Áries|04 de Abril (24 anos)|NULL|NULL
Lucélia Santos|Maria Lucélia dos Santos|http://ego.globo.com/famosos/tudo-sobre/lucelia-santos.html|http://s2.glbimg.com/Oe7XFDva27NnFx65DYu7kdt1Ykk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/04/12/mg_0020.jpg|Touro|20 de Maio (58 anos)|NULL|NULL
Luciana Gimenez|Luciana Gimenez Morad|http://ego.globo.com/famosos/tudo-sobre/luciana-gimenez.html|http://s2.glbimg.com/rWmGBU6PbTJwiy9LNIedea_8AF0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/luciana-gimenez-iwi.jpg|Escorpião|03 de Novembro (45 anos)|NULL|Filha da atriz Vera Gimenez. É a apresentadora de um programa na Rede TV!. Seu primeiro filho, Lucas, é fruto de um breve relacionamento com o cantor Mick Jagger, da banda The Rolling Stones. Em 2006, se casou com o vice-presidente da Rede TV! à época, Marcelo de Carvalho, com quem teve segundo filho.
Luciana Mello|Luciana Rodrigues Mello de Oliveira|http://ego.globo.com/famosos/tudo-sobre/luciana-mello.html|http://s2.glbimg.com/XpxpNhH5XSvHI8_EL8NyCVM0Uoo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/03/22/img_9495.jpg|Aquário|22 de Janeiro (36 anos)|NULL|NULL
Luciana Vendramini|Luciana Regina Vendramini|http://ego.globo.com/famosos/tudo-sobre/luciana-vendramini.html|http://s2.glbimg.com/M1diwTbn5ogiGEJLyK3eTfohs7g=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/09/04/img_1566.jpg|Sagitário|10 de Dezembro (44 anos)|NULL|NULL
Luciano|Welson David Camargo|http://ego.globo.com/famosos/tudo-sobre/luciano.html|http://s2.glbimg.com/sJa6HDgRznml5MgMtaM0HFK7N54=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/10/28/luciano-tvglobo.jpg|Aquário|20 de Janeiro (42 anos)|NULL|Cantor, desde 1991 forma com o irmão a dupla Zezé di Camargo &amp; Luciano. É casado e tem quatro filhos.
Luciano Huck|Luciano Grostein Huck|http://ego.globo.com/famosos/tudo-sobre/luciano-huck.html|http://s2.glbimg.com/U0wMQWjcXkrNiag84YSRI2IQGMg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/23/luciano-hulk.jpg|Virgem|03 de Setembro (43 anos)|Angélica|Empresário e apresentador, começou a carreira na emissora Band, com os programas “Circulando” e, depois, “H”, onde lançou nomes como Suzana Alves, a “Tiazinha”, e Joana Prado, a “Feiticeira”. Na TV Globo, comanda o “Caldeirão do Huck”. É casado com Angélica, com quem teve dois filhos, Joaquim e Benício.
Luciano Szafir|Luciano Lebelson Szafir|http://ego.globo.com/famosos/tudo-sobre/luciano-szafir.html|http://s2.glbimg.com/I4if-6VyZythxNY2_RkyBrM9Tc4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/23/luciano-szafir.jpg|Capricórnio|31 de Dezembro (46 anos)|NULL|Ator e modelo, trabalhou na TV Globo atuando nas novelas “Uga-Uga”, “Um Anjo Caiu do Céu” e “O Clone”. Tem uma filha, Sasha, fruto de seu relacionamento com Xuxa Meneghel.
Luciele di Camargo|Maria Lucier Camargo Araújo|http://ego.globo.com/famosos/tudo-sobre/luciele-di-camargo.html|http://s2.glbimg.com/TflcADlqJCLVHn2AOofh1pw7XP8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/12/03/img_1452.jpg|Escorpião|25 de Outubro (37 anos)|Denilson|NULL
Lucilene Caetano|Lucilene Caetano|http://ego.globo.com/famosos/tudo-sobre/lucilene-caetano.html|http://s2.glbimg.com/7G6YYUOqfaFYxwhtIhBX8tqJljo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/01/14/foto_home_2.jpg|Gêmeos|31 de Maio (30 anos)|NULL|Ex- Musa do Brasileirão, virou apresentadora e rainha de bateria da Inocentes de Belford Roxo. Teve affair com Latino quando ele era casado com Mirella Santos.
Lúcio Mauro|Lúcio de Barros Barbalho|http://ego.globo.com/famosos/tudo-sobre/lucio-mauro.html|http://s2.glbimg.com/9-LDQ8ixKqNUaWUvFMO9Jtk7IeI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/07/04/178853.jpg|Peixes|14 de Março (88 anos)|NULL|NULL
Lúcio Mauro Filho|Lúcio Mauro Araujo Barbalho|http://ego.globo.com/famosos/tudo-sobre/lucio-mauro-filho.html|http://s2.glbimg.com/t2G_Xh-8PdPDzvy04sTbbDu-58s=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/07/08/asc_0219.jpg|Gêmeos|18 de Junho (40 anos)|NULL|NULL
Lucy Liu|Lucy Alexis Liu|http://ego.globo.com/famosos/tudo-sobre/lucy-liu.html|http://s2.glbimg.com/AbzIKiV_pyk1Pc0wNI6i6FdS_2s=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/01/14/lucy-liu.jpg|Sagitário|02 de Dezembro (46 anos)|NULL|NULL
Lucy Ramos|Lucy Ramos|http://ego.globo.com/famosos/tudo-sobre/lucy-ramos.html|http://s2.glbimg.com/4_Op1sC66dsXpXzWtLqZk3VTyDM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/12/20/08.jpg|Libra|19 de Outubro (32 anos)|NULL|NULL
Ludmila Dayer|Ludmila Dayer Schuller|http://ego.globo.com/famosos/tudo-sobre/ludmila-dayer.html|http://s2.glbimg.com/lMbc4TvhBQi9isfEV3pSAcBB1WY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/01/15/19.jpg|Gêmeos|18 de Junho (31 anos)|NULL|NULL
Luigi Baricelli|Luiz Fernando Pecorari Baricelli|http://ego.globo.com/famosos/tudo-sobre/luigi-baricelli.html|http://s2.glbimg.com/n9kDxf_MDeui8-z-X0AVS2UGl40=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/23/luigi-baricelli.jpg|Câncer|14 de Julho (43 anos)|NULL|Ator brasileiro. Atuou em diversas novelas. É casado com Andréa Cristiane, com quem tem dois filhos. Tem ainda uma filha de um relacionamento anterior.
Luis Melo|Luis Melo|http://ego.globo.com/famosos/tudo-sobre/luis-melo.html|http://s2.glbimg.com/uQnrO4tZQ06VZExcHuDej8j_oUA=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/11/12/mg_0173.jpg|Escorpião|13 de Novembro (67 anos)|NULL|NULL
Luís Miranda|Luís Miranda|http://ego.globo.com/famosos/tudo-sobre/luis-miranda.html|http://s2.glbimg.com/Urn7bvSUuLaDPIzbQ0Gj60x3l3I=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/01/31/dsc_2379.jpg|Sagitário|15 de Dezembro (45 anos)|NULL|NULL
Luis Ricardo|Luis Ricardo Monteiro|http://ego.globo.com/famosos/tudo-sobre/luis-ricardo.html|http://s2.glbimg.com/ZEShYGUCmqT6t6YiqnXkv--EEYg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/12/11/luis.jpg|Aquário|27 de Janeiro (52 anos)|NULL|NULL
Luisa Arraes|Luisa Cavendish Arraes|http://ego.globo.com/famosos/tudo-sobre/luisa-arraes.html|http://s2.glbimg.com/zzGSBBIbDpWb595rclpe45wNBCA=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/03/09/240292.jpg|Leão|16 de Agosto (21 anos)|NULL|NULL
Luísa Langer|Luísa Langer|http://ego.globo.com/famosos/tudo-sobre/luisa-langer.html|http://s2.glbimg.com/SeUaBJras3Lih5EcrmhogsEdIZ4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/01/15/img-20150112-wa0004.jpg|Capricórnio|01 de Janeiro (32 anos)|NULL|NULL
Luisa Mell|Marina Zatz de Camargo|http://ego.globo.com/famosos/tudo-sobre/luisa-mell.html|http://s2.glbimg.com/h9GaRgh-SkTaCt9Wmi5NxC_z3_E=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/12/05/luiza_mell.jpg|Virgem|19 de Setembro (36 anos)|NULL|NULL
Luise Wischermann|Luise Wischermann|http://ego.globo.com/famosos/tudo-sobre/luise-wischermann.html|http://s2.glbimg.com/bA9nZpRG1vQluavXh7XHKDy_8TA=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/01/24/cervejaria2.jpg|Peixes|25 de Fevereiro (41 anos)|NULL|NULL
Luiz Felipe Scolari|Luiz Felipe Scolari|http://ego.globo.com/famosos/tudo-sobre/luiz-felipe-scolari.html|http://s2.glbimg.com/Y-ys57sobZO_n-sWCNLSo9VYGgg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/02/11/brv_4522.jpg|Escorpião|09 de Novembro (66 anos)|NULL|NULL
Luiz Fernando Guimarães|Luiz Fernando Guimarães|http://ego.globo.com/famosos/tudo-sobre/luiz-fernando-guimaraes.html|http://s2.glbimg.com/wi72vS8jvhK9zoDAX_nbY3kBWws=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/07/04/luiz.jpg|Escorpião|20 de Novembro (65 anos)|NULL|NULL
Luiz Henrique Nogueira|Luiz Henrique Nogueira|http://ego.globo.com/famosos/tudo-sobre/luiz-henrique-nogueira.html|http://s2.glbimg.com/mm4G-rxUwkSiipBHV12htmrcg0E=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/08/04/img_0015.jpg|Escorpião|06 de Novembro (48 anos)|NULL|NULL
Luiza Brunet|Luiza Botelho da Silva|http://ego.globo.com/famosos/tudo-sobre/luiza-brunet.html|http://s2.glbimg.com/ybB94g-YeqNLLbNHL_8KJrfJjVk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/12/luizabrunet_iwi.jpg|Gêmeos|24 de Maio (52 anos)|NULL|Modelo e atriz brasileira. Fez sucesso como modelo na década de 80 e depois fez participações especiais em algumas novelas. Foi casada com o Amando Fernandez, com quem teve dois filhos.
Luíza Mariani|Luíza Mariani|http://ego.globo.com/famosos/tudo-sobre/luiza-mariani.html|http://s2.glbimg.com/igixL6uhU7IaoGnDiZGup1PJ5oI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/10/04/dsc6071.jpg|Leão|19 de Agosto (34 anos)|NULL|NULL
Luiza Pacheco|Luiza Pacheco|http://ego.globo.com/famosos/tudo-sobre/luiza-pacheco.html|http://s2.glbimg.com/Wr-jk_5bjDtTOBem_cVc3_nDeLQ=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/09/18/01_1.jpg|Aquário|03 de Fevereiro (26 anos)|NULL|NULL
Luiza Possi|Luiza Possi Gadelha|http://ego.globo.com/famosos/tudo-sobre/luiza-possi.html|http://s2.glbimg.com/856E-b5mZRqRT4UfOsy0u3msoIg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/23/luiza-possi.jpg|Câncer|26 de Junho (30 anos)|NULL|Cantora brasileira. Filha da cantora Zizi Possi. Lançou quatro discos. Namorou o publicitário Nelson Rubens Filho e o cantor Jay Vaquer. Foi casada com o ator Pedro Neschling.
Luiza Valdetaro|Luiza dos Santos Valdetaro Blanco|http://ego.globo.com/famosos/tudo-sobre/luiza-valdetaro.html|http://s2.glbimg.com/FiWNmWHJwq6LQwnd81xcnCDO2gE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/02/27/luiza_msl.jpg|Virgem|07 de Setembro (29 anos)|NULL|NULL
Luize Altenhofen|Luizeani Altenhofen|http://ego.globo.com/famosos/tudo-sobre/luize-altenhofen.html|http://s2.glbimg.com/IHZ83NCZTsun64KQ2LcExl7Ya3o=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/05/17/013.jpg|Câncer|06 de Julho (35 anos)|NULL|Modelo, ganhou fama como sereia de uma propaganda de uma marca de cerveja em 2006. Fez ponta como atriz em “Amor à vida”. É mãe de Greta.
Lukas Podolski|Lukas Podolski|http://ego.globo.com/famosos/tudo-sobre/lukas-podolski.html|http://s2.glbimg.com/oPY-ciBE3fImhcrDY6F0V5zucfQ=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/07/15/podolski-instagram3.jpg|Gêmeos|04 de Junho (29 anos)|NULL|NULL
Lulu Santos|Luiz Maurício Pragana dos Santos|http://ego.globo.com/famosos/tudo-sobre/lulu-santos.html|http://s2.glbimg.com/kh8F1DqRLuvZNYRcL9gHxgKt37I=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/10/26/mg_3363.jpg|Touro|04 de Maio (62 anos)|NULL|Cantor, compositor, produtor e guitarrista carioca. Autor de hits como &quot;De repente Califórnia&quot;, &quot;Um certo alguém&quot;, &quot;Casa&quot;, &quot;Toda forma de amor&quot; e &quot;A cura&quot;, entre outros. Foi casado com a atriz a jornalista Scarlet Moon - morta em junho de 2013 - por 28 anos.
Luma Costa|Luma Costa|http://ego.globo.com/famosos/tudo-sobre/luma-costa.html|http://s2.glbimg.com/5h_v8vnQGLCbHNiqhwOrPQvR_Ak=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/12/11/luma-costa_divulgacao.jpg|Câncer|05 de Julho (26 anos)|NULL|Atriz, começou a carreira ainda adolescente em novelas como “Malhação” e “Começar de novo”. Casou-se em 2012 com o empresário Leonardo Martins.
Luma de Oliveira|Luma de Oliveira|http://ego.globo.com/famosos/tudo-sobre/luma-de-oliveira.html|http://s2.glbimg.com/0gHHF263gY_zPTi96mXpH95LYMc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/30/luma-de-oliveira_roberto-teixeira_ego.jpg|Sagitário|10 de Dezembro (52 anos)|NULL|Ex-modelo brasileira. Conhecida como madrinha de bateria de várias escolas de samba cariocas. Foi cinco vezes capa da revista Playboy. Namorou o bombeiro José Albucacys e foi casada durante com o empresário Eike Batista, com quem teve dois filhos.
Lupita Nyong&#39;o|Lupita Amondi Nyong&#39;o|http://ego.globo.com/famosos/tudo-sobre/lupita-nyongo.html|http://s2.glbimg.com/rxlxfX_ofi3qgIuRM--2Nq_KOr0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/01/29/hollywood_film_awards_getty.jpg|Capricórnio|01 de Janeiro (32 anos)|NULL|NULL
Macaulay Culkin|Macaulay Carson Culkin|http://ego.globo.com/famosos/tudo-sobre/macaulay-culkin.html|http://s2.glbimg.com/e_-GB6UJB5h0pFVL3le1CaOWHUo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/02/10/macaulayculkin_grosby.jpg|Virgem|26 de Agosto (34 anos)|NULL|NULL
Madonna|Madonna Louise Veronica Ciccone|http://ego.globo.com/famosos/tudo-sobre/madonna.html|http://s2.glbimg.com/GvxM37nDtw-UR-HhXBthNWTp2pM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/10/18/madonna_afp.jpg|Leão|16 de Agosto (56 anos)|NULL|Cantora, atriz e empresária americana. Considerada a artista musical feminina mais bem sucedida de todos os tempos pelo Livro dos Recordes. É conhecida por estar sempre reinventado a própria imagem.
Maisa Silva|Maisa da Silva Andrade|http://ego.globo.com/famosos/tudo-sobre/maisa-silva.html|http://s2.glbimg.com/VM1npELjidRTa1FnAGTDO79gWDM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/06/02/maisa_silva-6273.jpg|Gêmeos|22 de Maio (12 anos)|NULL|NULL
Maisie Williams|Maisie Williams|http://ego.globo.com/famosos/tudo-sobre/maisie-williams.html|http://s2.glbimg.com/bDdIhxXi-s0GXr74FtW_ketjMqY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/03/19/maisie-williams_reuters.jpg|Áries|15 de Abril (18 anos)|NULL|NULL
Maitê Proença|Maitê Proença Gallo|http://ego.globo.com/famosos/tudo-sobre/maite-proenca.html|http://s2.glbimg.com/CS-Fp_KerQnRtVzPS3XQhzV2bcY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/15/maiteproenca_tvglobo.jpg|Aquário|28 de Janeiro (56 anos)|NULL|Atriz, apresentadora e escritora brasileira. Atuou em diversas novelas, filmes e peças de teatro. Escreveu cinco livros. Foi casada com o empresário Paulo Marinho, com quem tem uma filha.
Mallu Magalhães|Maria Luiza de Arruda Botelho Pereira de Magalhães|http://ego.globo.com/famosos/tudo-sobre/mallu-magalhaes.html|http://s2.glbimg.com/t9Vn2iDdJ-2J4Rc_JG4Zsw4MBu8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/10/05/mg_6412.jpg|Virgem|29 de Agosto (22 anos)|NULL|NULL
